24
BJP 北京
SHH 上海
TJP 天津
CCT 长春
CDW 成都
FZS 福州
GIW 贵阳
GZQ 广州
HBB 哈尔滨
HHC 呼和浩特
KMM 昆明
LZJ 兰州
NCG 南昌
NNZ 南宁
SYT 沈阳
WHN 武汉
XAY 西安
XNO 西宁
ZZF 郑州
DLT 大连
LZZ 柳州
SZQ 深圳
XCH 徐州
WAR 乌鲁木齐

1064
CZ3939 ZZF WAR 15:40 20:00 04:20 2560.0
CZ6918 ZZF WAR 20:30 00:45 04:15 1820.0
CZ6125 DLT BJP 07:50 09:15 01:25 840.0
CZ6129 DLT BJP 10:00 11:30 01:30 840.0
CZ6121 DLT BJP 13:25 14:50 01:25 840.0
CZ6133 DLT BJP 14:55 16:20 01:25 840.0
CZ6139 DLT BJP 19:50 21:15 01:25 840.0
CZ6127 DLT BJP 20:45 22:10 01:25 840.0
CZ6131 DLT BJP 21:40 23:10 01:30 590.0
CZ6123 DLT BJP 23:00 00:30 01:30 410.0
CZ6579 DLT TJP 07:30 08:30 01:00 260.0
CZ5942 DLT TJP 21:50 23:00 01:10 390.0
CZ6435 DLT CDW 16:55 20:15 03:20 1510.0
CZ6433 DLT CDW 07:10 12:25 05:15 1330.0
CZ6281 DLT GIW 10:50 16:05 05:15 1360.0
CZ6321 DLT GZQ 08:05 11:35 03:30 8760.0
CZ3607 DLT GZQ 14:30 18:00 03:30 8760.0
CZ6467 DLT GZQ 16:40 20:10 03:30 2190.0
CZ3603 DLT GZQ 18:30 21:55 03:25 2190.0
CZ5807 DLT HHC 08:05 10:00 01:55 570.0
CZ6425 DLT KMM 07:15 12:50 05:35 1320.0
CZ6293 DLT KMM 10:55 16:45 05:50 2040.0
CZ5597 DLT KMM 12:50 18:15 05:25 1320.0
CZ6449 DLT LZJ 07:20 11:40 04:20 1330.0
CZ3772 DLT NCG 14:20 16:50 02:30 740.0
CZ6425 DLT WHN 07:15 09:40 02:25 760.0
CZ6281 DLT WHN 10:50 13:25 02:35 1060.0
CZ6514 DLT WHN 15:25 18:05 02:40 910.0
CZ6433 DLT XAY 07:10 09:40 02:30 680.0
CZ6965 DLT XAY 08:55 11:35 02:40 940.0
CZ9068 DLT XAY 16:45 19:15 02:30 1060.0
CZ5950 DLT XAY 20:55 00:30 03:35 650.0
CZ5807 DLT XNO 08:05 12:40 04:35 910.0
CZ6299 DLT SZQ 07:40 11:15 03:35 1370.0
CZ6327 DLT SZQ 13:50 17:15 03:25 1590.0
CZ6334 DLT SZQ 19:25 22:50 03:25 1120.0
CZ6325 DLT SZQ 08:40 13:35 04:55 1120.0
CZ6965 DLT WAR 08:55 16:10 07:15 2550.0
CZ6953 DLT WAR 17:35 00:05 06:30 2240.0
CZ9312 LZZ SHH 11:35 14:05 02:30 1550.0
CZ3151 SZQ BJP 08:30 11:45 03:15 1890.0
CZ3159 SZQ BJP 10:30 13:45 03:15 2040.0
CZ3193 SZQ BJP 12:15 15:30 03:15 1700.0
CZ3153 SZQ BJP 13:30 16:45 03:15 2040.0
CZ3189 SZQ BJP 15:20 18:40 03:20 2040.0
CZ3157 SZQ BJP 16:25 19:40 03:15 2040.0
CZ3191 SZQ BJP 17:40 20:55 03:15 2040.0
CZ3155 SZQ BJP 19:35 23:00 03:25 2040.0
CZ3962 SZQ BJP 21:35 00:45 03:10 1890.0
CZ3255 SZQ BJP 13:55 18:35 04:40 1890.0
CZ3965 SZQ SHH 08:00 10:25 02:25 1330.0
CZ3553 SZQ SHH 09:00 11:25 02:25 1330.0
CZ9376 SZQ SHH 09:30 11:50 02:20 1400.0
CZ9378 SZQ SHH 10:30 13:00 02:30 1400.0
CZ9389 SZQ SHH 11:30 14:00 02:30 1090.0
CZ3557 SZQ SHH 12:00 14:35 02:35 970.0
CZ3567 SZQ SHH 12:55 15:25 02:30 970.0
CZ9385 SZQ SHH 13:30 15:55 02:25 1090.0
CZ9387 SZQ SHH 14:30 16:55 02:25 1400.0
CZ9748 SZQ SHH 15:30 17:55 02:25 1400.0
CZ6583 SZQ SHH 15:35 18:00 02:25 1330.0
CZ3551 SZQ SHH 16:10 18:35 02:25 1330.0
CZ9758 SZQ SHH 16:30 18:55 02:25 1400.0
CZ3587 SZQ SHH 16:55 19:30 02:35 1240.0
CZ9749 SZQ SHH 18:30 21:00 02:30 1400.0
CZ9394 SZQ SHH 19:30 21:55 02:25 1400.0
CZ3575 SZQ SHH 20:00 22:25 02:25 1100.0
CZ3589 SZQ SHH 20:25 22:50 02:25 1100.0
CZ9395 SZQ SHH 20:30 23:00 02:30 1300.0
CZ9398 SZQ SHH 21:30 23:55 02:25 1090.0
CZ6610 SZQ CCT 16:50 21:20 04:30 1910.0
CZ3569 SZQ CCT 08:05 14:10 06:05 2750.0
CZ3989 SZQ CCT 11:00 16:45 05:45 1640.0
CZ6358 SZQ CCT 16:05 22:10 06:05 1370.0
CZ3457 SZQ CDW 07:00 09:40 02:40 1030.0
CZ9932 SZQ CDW 10:20 12:55 02:35 1080.0
CZ3453 SZQ CDW 12:40 15:15 02:35 1170.0
CZ9934 SZQ CDW 16:55 19:40 02:45 1080.0
CZ3433 SZQ CDW 18:35 21:20 02:45 1030.0
CZ9936 SZQ CDW 19:20 21:55 02:35 930.0
CZ9370 SZQ CDW 19:25 22:10 02:45 1150.0
CZ3673 SZQ GIW 07:45 09:45 02:00 900.0
CZ3668 SZQ GIW 18:30 20:35 02:05 730.0
CZ6372 SZQ GIW 22:10 00:05 01:55 730.0
CZ6274 SZQ HBB 14:15 18:30 04:15 1920.0
CZ6481 SZQ HBB 14:55 19:15 04:20 1920.0
CZ6212 SZQ HBB 10:10 16:25 06:15 1920.0
CZ3744 SZQ HBB 17:05 23:35 06:30 1650.0
CZ6478 SZQ HHC 18:15 23:20 05:05 1060.0
CZ9565 SZQ KMM 06:55 09:25 02:30 1530.0
CZ3459 SZQ KMM 08:00 10:30 02:30 670.0
CZ9678 SZQ KMM 13:20 16:00 02:40 1090.0
CZ9560 SZQ KMM 17:20 19:45 02:25 930.0
CZ6923 SZQ KMM 18:40 21:10 02:30 760.0
CZ3663 SZQ LZJ 09:30 14:35 05:05 1460.0
CZ3583 SZQ NCG 10:00 11:45 01:45 850.0
CZ3989 SZQ NCG 11:00 12:45 01:45 850.0
CZ3274 SZQ NNZ 10:30 11:40 01:10 890.0
CZ3238 SZQ NNZ 22:30 23:40 01:10 450.0
CZ6310 SZQ SYT 17:10 21:05 03:55 1510.0
CZ6312 SZQ SYT 15:05 20:45 05:40 1260.0
CZ6304 SZQ SYT 20:15 01:45 05:30 1510.0
CZ3911 SZQ WHN 08:35 10:25 01:50 720.0
CZ3663 SZQ WHN 09:30 11:25 01:55 760.0
CZ9520 SZQ WHN 10:55 12:50 01:55 1460.0
CZ3041 SZQ WHN 12:25 14:20 01:55 760.0
CZ3356 SZQ WHN 18:55 20:45 01:50 720.0
CZ6304 SZQ WHN 20:15 22:05 01:50 970.0
CZ3213 SZQ XAY 08:25 11:10 02:45 1160.0
CZ6593 SZQ XAY 11:55 14:35 02:40 1160.0
CZ9819 SZQ XAY 13:50 16:30 02:40 1280.0
CZ3225 SZQ XAY 18:50 21:30 02:40 1160.0
CZ3279 SZQ XAY 20:05 23:00 02:55 1000.0
CZ9088 SZQ XAY 12:35 16:25 03:50 1280.0
CZ3213 SZQ XNO 08:25 13:45 05:20 1590.0
CZ6236 SZQ ZZF 09:15 12:00 02:45 1320.0
CZ3617 SZQ ZZF 11:20 14:00 02:40 1030.0
CZ6336 SZQ ZZF 13:50 16:35 02:45 880.0
CZ6478 SZQ ZZF 18:15 20:55 02:40 1030.0
CZ3974 SZQ ZZF 21:25 00:05 02:40 1030.0
CZ6333 SZQ DLT 09:30 13:00 03:30 1540.0
CZ6300 SZQ DLT 12:20 15:55 03:35 1540.0
CZ6328 SZQ DLT 18:20 21:55 03:35 1540.0
CZ6326 SZQ DLT 14:50 20:00 05:10 1330.0
CZ3911 SZQ WAR 08:35 15:50 07:15 2070.0
CZ6890 SZQ WAR 16:20 23:10 06:50 2410.0
CZ3635 XCH GZQ 11:35 13:55 02:20 2070.0
CZ3257 XCH GZQ 19:15 22:55 03:40 1330.0
CZ6962 XCH WAR 15:20 21:40 06:20 4080.0
CZ6911 WAR BJP 08:10 11:45 03:35 1550.0
CZ6026 WAR BJP 09:00 12:35 03:35 1830.0
CZ6907 WAR BJP 09:35 13:05 03:30 1550.0
CZ6901 WAR BJP 10:00 13:25 03:25 1550.0
CZ6903 WAR BJP 14:45 18:20 03:35 1550.0
CZ6932 WAR BJP 16:50 20:20 03:30 2090.0
CZ6905 WAR BJP 17:55 21:40 03:45 1550.0
CZ6909 WAR BJP 20:10 23:45 03:35 1570.0
CZ6995 WAR SHH 08:20 12:50 04:30 1960.0
CZ6981 WAR SHH 09:25 14:05 04:40 1960.0
CZ8527 WAR SHH 10:35 15:05 04:30 2280.0
CZ6973 WAR SHH 11:50 16:15 04:25 2440.0
CZ6997 WAR SHH 16:20 20:50 04:30 1960.0
CZ6182 WAR CCT 15:45 21:45 06:00 2240.0
CZ6941 WAR CDW 08:15 11:30 03:15 1090.0
CZ6925 WAR CDW 10:30 13:50 03:20 1090.0
CZ3694 WAR CDW 14:35 17:55 03:20 1300.0
CZ6917 WAR FZS 09:35 16:20 06:45 1640.0
CZ3436 WAR GIW 10:05 14:05 04:00 1840.0
CZ3694 WAR GIW 14:35 20:15 05:40 1840.0
CZ6024 WAR GZQ 09:40 14:30 04:50 2420.0
CZ6979 WAR GZQ 11:00 16:00 05:00 2420.0
CZ6883 WAR GZQ 12:50 17:40 04:50 2590.0
CZ6885 WAR GZQ 14:45 19:40 04:55 2420.0
CZ6286 WAR HBB 16:30 23:30 07:00 2620.0
CZ6182 WAR HHC 15:45 18:50 03:05 1520.0
CZ6949 WAR KMM 10:15 16:45 06:30 1970.0
CZ6070 WAR LZJ 10:00 12:25 02:25 700.0
CZ6930 WAR LZJ 15:30 18:00 02:30 660.0
CZ6492 WAR LZJ 16:45 19:15 02:30 540.0
CZ6937 WAR NNZ 08:00 14:40 06:40 2800.0
CZ6798 WAR NNZ 16:25 23:00 06:35 2180.0
CZ6496 WAR SYT 09:00 14:50 05:50 2230.0
CZ6492 WAR SYT 16:45 23:00 06:15 2090.0
CZ6939 WAR WHN 10:05 13:50 03:45 1370.0
CZ6548 WAR WHN 16:10 20:00 03:50 1240.0
CZ3912 WAR WHN 17:05 20:50 03:45 1120.0
CZ6959 WAR XAY 09:05 12:10 03:05 1080.0
CZ6305 WAR XAY 11:45 14:45 03:00 1710.0
CZ6966 WAR XAY 17:10 20:15 03:05 970.0
CZ3630 WAR XNO 20:30 22:45 02:15 750.0
CZ6917 WAR ZZF 09:35 13:15 03:40 1260.0
CZ3940 WAR ZZF 13:25 17:10 03:45 1750.0
CZ6662 WAR ZZF 16:40 20:20 03:40 1500.0
CZ6646 WAR ZZF 21:05 00:50 03:45 1260.0
CZ6954 WAR DLT 09:00 14:55 05:55 3110.0
CZ6966 WAR DLT 17:10 23:50 06:40 1930.0
CZ6889 WAR SZQ 08:40 15:10 06:30 2360.0
CZ3436 WAR SZQ 10:05 16:35 06:30 2360.0
CZ3912 WAR SZQ 17:05 23:55 06:50 2360.0
CZ6961 WAR XCH 08:35 14:30 05:55 2550.0
